Name;Desc;Img;Group
Можжевеловый экстракт; С тонизирующим действием для поддержания функции нервной, мочевыделительной, дыхательной и иммунной систем - на основе горного можжевельника и виноградного сахара.Богат калием, магнием, полезен при нервном истощении, физических нагрузках, гиповитаминозе.Способствует улучшению обмена веществ, выведению шлаков очищению крови, снижению веса, уменьшению целлюлита, восстанавливает силы.Противопоказания: беременность более 20 недель, острые заболевания почек, сахарный диабет, индивидуальная непереносимость компонентов продукта. Арт. О 303, емк. 470 г  Принимать взрослым и детям старше 12 лет по 1 чайной ложке 3 раза в день после еды в чистом виде или с горячим чаем.Курс приема – 1 месяц.Повторные курсы проводить с недельным перерывом.  <br><b> Можжевельник </b> применяют при заболеваниях почек и мочевого пузыря как противовоспалительное средство, при дерматитах и различных форм экзем, при ревматизме, подагре, полиартрите, невралгии и радикулите  <br><b> Глюкоза </b> Глюкоза – основной продукт фотосинтеза, образуется в цикле Кальвина.  <hr/> ;353c77c5afcd174e2f0b272ddb61131e.png;Линия БАД «В здоровом теле – здоровый дух!»
«Ультразащита печени» (расторопша в капсулах); Для поддержания функции печени и улучшения пищеварения. <br> <br> Рекомендуется при повышенных нагрузках на печень, бытового или профессионального характера.<br> <br> Способствует очищению организма и профилактике обменных нарушений.<br> <br> Арт. S 01, емк. 42,30 г / 60 капсул  Принимать взрослым и детям старше 14 лет по 1 капсуле 2-3 раза в день во время еды в течение месяца.  <br><b> Лецитин </b> Эмульгатор.  <br><b> Экстракт семян расторопши </b> При нанесении на кожу улучшает микроциркуляцию, повышая эластичность сосудов, улучшая лимфо- и кровообращение.<br> <br> <br> Расторопша используется для лечения многих болезней печени, среди которых: дистрофия, гепатит С, цирроз печени, спровоцированный алкоголем, токсинами или радиацией.<br>  <br><b> Масло соевых бобов </b> Предупреждает процессы повышенного ороговения клеток, способствует заживлению кожи при псориазе и других аллергических дерматозах.<br> <br> <br> Полезно при заболевании почек, нервной системы, повышает иммунитет, улучшает работу кишечника, являясь мощным антихолестериновым фактором, предупреждает развитие атеросклероза.  <hr/> ;68b90bc32859084272b771be94b8b110.png;Линия БАД «В здоровом теле – здоровый дух!»
«Релакс» (зверобой в драже); Природное успокаивающее и общеукрепляющее средство на основе зверобоя.<br> <br> Поддерживает функцию центральной нервной системы (ЦНС), облегчает нервное напряжение, раздражительность, бессонницу, стрессы, способствует сну, улучшает настроение и самочувствие. <br> <br> Показан при нарушениях функции ЦНС в осенне-зимний период. <br> <br> Противопоказания: повышенная температура тела, тяжелая форма гипертонии, беременность, лактация, детям до 12 лет, индивидуальная непереносимость компонентов продукта, длительное пребывание летом на солнце (риск появления фотодерматоза).<br> <br> Арт. S 02, емк. 26,22 г / 60 драже  Принимать взрослым по 1 драже 3 раза в день во время еды в течение месяца.  <br><b> Экстракт зверобоя </b> Применяется при гнойно-воспалительных заболеваниях кожи.<br> <br> <br> Обладает высокой антибактериальной активностью в отношении золотистого стафилококка и грамположительной микрофлоры.  <br><b> Витамин C </b> Имеет непосредственное отношение к укреплению защитных сил организма, повышает жизненный тонус, нормализует проницаемость сосудов.<br> <br> Защищает от свободных радикалов, сильный антиоксидант.<br> Для линии БАД Участвует в синтезе коллагена, стероидных гормонов и катехоламинов, укрепляет сосуды.<br> <br>  <hr/> ;39ca1f412471c6d9b82d0e10b9527e6c.png;Линия БАД «В здоровом теле – здоровый дух!»
«Молодость навсегда» (масло энотеры в капсулах); Источник гамма-линоленовой кислоты для поддержания функций кожи, репродуктивной системы и постоянства внутренней среды организма.<br> <br> Предупреждает преждевременное старение, нарушения обмена веществ.<br> <br> Укрепляет иммунитет.<br> <br> Поддерживает работу сердечно-сосудистой системы. <br> <br> Противопоказания: индивидуальная непереносимость компонентов продукта, беременность, лактация.<br> <br> Арт. S 03, емк. 30.00 г / 60 капсул  Принимать взрослым и детям старше 14 лет по 1 капсуле 2 раза в день во время еды в течение месяца.  <br><b> Энотера </b> Поддерживает естественную регуляцию влажности кожи.  <br><b> Витамин E </b> <p> Укрепляет мембраны клеток, замедляет старение кожи, стимулирует кожное дыхание и кровообращение, увлажняет и питает кожу, снимает воспаление и раздражение. </p> <p> Для линий БАД и «Здоровое питание» </i>Оказывает выраженное антиоксидантное действие, предупреждает старение организма, нормализует гормональную деятельность и у женщин и у мужчин. </p>  <hr/> ;9ea57c91e426831ac4ca11e23f408abb.png;Линия БАД «В здоровом теле – здоровый дух!»
«Витал плюс» (масло лосося в капсулах); Источник омега-3 жирных кислот, для улучшения обмена веществ, поддержания функций иммунной, сердечно-сосудистой системы и гомеостаза.<br> <br> Предупреждает возрастные изменения в организме человека, препятствует старению, устраняет сухость кожи.<br> <br> Нормализует жировой обмен.<br> <br> Противопоказания: индивидуальная непереносимость компонентов продукта.<br> <br> Арт. S 04, емк. 42,3 г / 60 капсул  Принимать взрослым и детям старше 14 лет по 1-2 капсулы 2-3 раза в день во время еды в течение месяца.  <br><b> Концентрированное масло из тушек норвежского лосося глубоководных вод </b> Оказывает благотворное влияние абсолютно на весь организм – кровеносную, нервную и пищеварительную системы.  <hr/> ;78c2284c9302405b1e19e8d3f7ee7fb8.jpg;Линия БАД «В здоровом теле – здоровый дух!»
«Ацерола» (тропическая вишня в таблетках); Для восполнения потребности организма в витамине С. <br> <br> Поддерживает функциональное состояние иммунной системы, укрепляет соединительную ткань, оказывает адаптогенное и антиокидантное действие.<br> <br> Способствует усвоению железа и предупреждает нарушения репродуктивной системы человека.<br> <br> Противопоказания: повышенная чувствительность к витамину С, индивидуальная непереносимость компонентов продукта.<br> <br> Арт. S 05, емк. 58,30 г / 60 таблеток  Принимать взрослым и детям старше 14 лет по 1 таблетке 2-3 раза в день во время еды в течение месяца.  <br><b> Ацерола голая </b> Профилактика и лечение гиповитаминоза С, в период роста, беременности, лактации, при физических и психоэмоциональных нагрузках, переутомлении, профилактика и лечение инфекционных вирусных заболеваний, в период реабилитации после длительных и тяжелых заболеваний, дополнение в лечении дисфункции мужской и женской репродуктивной системы, профилактика сердечно-сосудистых заболеваний, профилактика онкологических заболеваний.  <br><b> Шиповник собачий </b> Используют при простудных заболеваниях, а также для стимулирования иммунитета.  <br><b> Экстракт апельсина </b> Стимулирует синтез коллагена и нейтрализует свободные радикалы.&nbsp,<br> <br> Для линии&nbsp,«Здоровое питание»<br> Потребление экстракта апельсина повышает иммунитет, улучшает аппетит, настроение, выводит лишнюю воду из организма, нормализует обмен веществ, помогает быстрее восстанавливаться после болезней. Вещества, содержащиеся в апельсине, борются с ожирением, улучшают работу органов пищеварения.<br> <br> <br> Повышает иммунитет,антисептическое средство.<br>  <br><b> Фруктоза </b> Употребление фруктозы не приводит к&nbsp,резкому повышению уровня сахара в&nbsp,крови, не высвобождает в кишечнике гормоны, стимулирующие выработку инсулина.<br> <br> Такой механизм работы делает ее доступной для употребления людям, болеющим диабетом.<br> <br> <br> Фруктоза является таким же пищевым веществом, как глюкоза и сахароза (сахар), но в отличие от них требует для своего усвоения небольшого количества инсулина.  <br><b> Вишня </b> Используют в качестве диетического продукта, который способствует улучшению аппетита и пищеварения.<br> <br> Уменьшает жажду, обладает антисептическим, отхаркивающим и легко послабляющим действием.  <hr/> ;a49fc2b96cfff50d1350d866bc7e183c.png;Линия БАД «В здоровом теле – здоровый дух!»
Витамины «Бодрость на весь день»; Витаминно-минеральный комплекс с антиоксидантной активностью.<br> <br> Содержит 27 витаминов и минералов.<br> <br> Восполняет потребность организма в витаминах и минералах. <br> <br> Способствует поддержанию функции иммунной и антиоксидантной системы организма человека, стабилизирует обмен веществ, предупреждает преждевременное старение, сезонный гиповитаминоз.<br> <br> Арт. S 06, емк. 135 г /&nbsp,100 таблеток  Принимать взрослым по 1 таблетке 1 раз в день во время еды в первой половине дня в течение месяца.  <br><b> Биотин (витамин H) </b> Участвует в превращении углеводов и жирных кислот, препятствует выпадению волос.<br>  <br><b> Витамин A </b> <p> Являясь антиоксидантом, замедляет старение кожи, нормализует синтез коллагена. </p> <p> <br> Обеспечивает нормальное сумеречное и цветовое зрение, обеспечивает целостность эпителиальных тканей, регулирует рост костей. </p> <br>  <br><b> Витамин В 1 </b> Применяется по уходу за волосами и ногтями, а также жирной и проблемной кожей.<br> <br> Применяется при невритах, радикулите, невралгии, полинейропатии, энцефалопатии, периферическом параличе, ишемической болезни сердца, гипотиреозе (принимает участие в синтезе гормонов щитовидной железы), язвенной болезни желудка и 12-перстной кишки, заболеваниях печени.  <br><b> Витамин В 2 </b> Улучшает обменные процессы в коже, восстанавливая ее структуру. <br> B2 необходим для обновления и роста тканей, он благотворно влияет на нервную систему, печень и слизистые оболочки.<br>  <br><b> Витамин E </b> <p> Укрепляет мембраны клеток, замедляет старение кожи, стимулирует кожное дыхание и кровообращение, увлажняет и питает кожу, снимает воспаление и раздражение. </p> <p> Для линий БАД и «Здоровое питание» </i>Оказывает выраженное антиоксидантное действие, предупреждает старение организма, нормализует гормональную деятельность и у женщин и у мужчин. </p>  <br><b> Фолиевая кислота (витамин B 9) </b> Может применяться при беременности, в период ускоренного роста, анемиях, бесплодии.  <br><b> Кальций </b> Применяется при аллергии, остеопорозе, недостаточности кальция.  <br><b> Магний </b> Применяется при гипертонии, повышенной возбудимости, судорогах, заболеваниях сердечно-сосудистой системы.  <br><b> Цинк </b> Применяют при сниженном иммунитете, бесплодии, сахарном диабете, заболеваниях кожи и ногтей, выпадении волос.<br> <br> <br> В нашем организме цинк выполняет важнейшие биохимические функции: он принимает участие в десятках ферментативных реакций, процессах роста и полового созревания, помогает организму вырабатывать устойчивость к воздействию вирусов и инфекций, способствует синтезу белков и обеспечивает метаболизм нуклеиновых кислот.<br>  <br><b> Витамин C </b> Имеет непосредственное отношение к укреплению защитных сил организма, повышает жизненный тонус, нормализует проницаемость сосудов.<br> <br> Защищает от свободных радикалов, сильный антиоксидант.<br> Для линии БАД Участвует в синтезе коллагена, стероидных гормонов и катехоламинов, укрепляет сосуды.<br> <br>  <br><b> Пантотенат кальция </b> Для линии «Вива Бьюти»<br> Необходим для обмена жиров, углеводов, аминокислот, синтеза жизненно важных жирных кислот, холестерина, гистамина, ацетилхолина, гемоглобина.<br> <br> Для линии «Шелковые пряди»<br> Используется в производстве средств по уходу за кожей и волосами, улучшает рост волос, придает объем и здоровый блеск волосам и улучшает их расчесываемость.<br> <br> <br> Участвует в обменных процессах белков, жиров и углеводов.  <br><b> Бета-каротин </b> Защищает от свободных радикалов, повышает стрессоустойчивость, помогает организму быстрее адаптироваться в непривычных и сложных условиях.  <br><b> Витамин B 6 </b> <br> Предупреждает воспаление нервов и малокровие.  <br><b> Железо </b> Обеспечивает транспорт кислорода в ткани и тканевое дыхание, участвует в синтезе гормонов щитовидной железы, поддерживает иммунитет, устраняет железодефицитную анемию.  <br><b> Селен </b> Способствует выработке эритроцитов, поддерживает и продлевает сексуальную активность, защищает сердечную мышцу от дистрофических процессов, препятствует аритмии и сердечной недостаточности.<br> <br> Предупреждает бесплодие, задержку роста и развития.  <br><b> Витамин B 12 (цианокобаламин) </b> Стимулирует синтез нуклеотидов.  <br><b> Кремний </b> Кремний принимает участие в процессе роста костной ткани, в формировании хрящей и других соединительных тканей,&nbsp,кроме того, способствует поддержанию эластичности стенок сосудов на клеточном уровне.  <br><b> Витамин K 1 </b> Одна из основных его функций – обеспечение свертывания крови.  <br><b> Никотинамид </b> Применяют при таких заболеваниях, как&nbsp,пеллагра, гастриты с пониженной кислотностью, хронические колиты, гепатиты, цирроз печени.  <br><b> Фосфор </b> Рост и поддержание целостности костной ткани и зубов.  <br><b> Калий </b> Сохранение нормального состояния клеточных стенок, которое достигается, прежде всего, за счет гармоничного равновесия с натрием.  <br><b> Натрий </b> Натрий участвует в переносе различных веществ, к примеру, сахара крови, к каждой клетке,&nbsp,генерирует нормальные нервные сигналы и принимает участие в мышечном сокращении.<br> <br> Он препятствует возникновению теплового либо солнечного удара.<br> <br> Натрий обладает также ярко выраженным сосудорасширяющим действием.  <br><b> Хлор </b> Хлор предохраняет организм от обезвоживания, способствует выведению из тканей и клеток углекислого газа, токсинов и шлаков, поддерживает в норме состояние эритроцитов.  <br><b> Марганец </b> Марганец способен вернуть мышцам тонус, а конечностям – утраченную чувствительность, остановить развитие атеросклероза, так как снижает активность «плохого» холестерина и не даёт ему закупоривать сосуды, приводит в норму работу половых желез: улучшает подвижность сперматозоидов у мужчин, а женщинам помогает избавиться от бесплодия, нормализуя функцию яичников.  <br><b> Йод </b> Йод способствует формированию необходимых нашему организму клеток – фагоцитов, своеобразных санитаров, захватывающих и уничтожающих чужеродные микроорганизмы и повреждённые клетки.  <br><b> Хром (III) </b> Хром отвечает за поддержание нормального веса: он нормализует углеводный обмен и помогает организму перерабатывать жир.<br> <br> Благодаря этому жир не накапливается в виде отложений, и вес остаётся в норме.  <br><b> Медь </b> Принимает активное участие в построении многих необходимых нам белков и ферментов, а также в процессах роста и развития клеток и тканей.<br> <br> Медь необходима для нормального процесса кроветворения и работы иммунной системы.  <br><b> Молибден </b> Поддерживает в норме состояние зубной ткани – он задерживает в организме фтор, который не даёт зубам разрушаться и обеспечивает профилактику кариеса, также он может регулировать обменные процессы и процессы роста. <br> <br> Молибден стимулирует деятельность ферментов, обеспечивающих синтез аскорбиновой кислоты и нормальное дыхание тканей, а эти процессы нужны для того, чтобы клетки нормально росли и развивались.  <hr/> ;8d0650997e6a9b74d62f07ff9dd97d2d.png;Линия БАД «В здоровом теле – здоровый дух!»
«Фито 40» (изофлавоны сои в капсулах); Незаменимое средство для женщин старше 40 лет - с изофлавонами сои, льняным маслом,&nbsp,источник кальция, магния, витаминов С+Е.&nbsp,Для поддержания функций организма репродуктивной системы в период возрастной перестройки. <br> <br> Улучшает состояние в период пре- и менопаузы. Восполняет нехватку витаминов и минералов. Повышает качество жизни, предупреждает возрастные изменения, препятствует старению. <br> <br> Противопоказания: индивидуальная непереносимость компонентов продукта, беременность, лактация.<br> <br> Арт. S 07, емк. 88,9 г / 60 капсул  Взрослым принимать по 1 капсуле 3 раза в день во время еды в течение 1-3 месяцев.  <br><b> Изофлавоны сои </b> Применение. Климактерический синдром, ПМС и нарушения менструального цикла, предраковые заболевания женской половой сферы, профилактика рака молочной, железы, профилактика и вспомогательное лечение злокачественных опухолей, артериальная гипертония, атеросклероз и его осложнения, ИБС, повышенный уровень холестерина, хронический холецистит, заболевания печени и почек, заболевания эндокринных органов, сахарный диабет, ожирение, остеопороз костей, артриты, артрозы, варикозное расширение вен, угревая сыпь, себорея, выпадение волос, аллергические заболевания.  <br><b> Масло льняное </b> Принимается внутрь как мягкое слабительное средство и источник омега-3 жирных кислот.<br> <br> <br> Применяются при язвенной болезни желудка и двенадцатиперстной кишки, атонии желудочно-кишечного тракта, воспалительных заболеваний ЖКТ, верхних дыхательных путей, почек и мочевыводящих путей, как мягкое слабительное средство.<br>  <br><b> Витамин E </b> <p> Укрепляет мембраны клеток, замедляет старение кожи, стимулирует кожное дыхание и кровообращение, увлажняет и питает кожу, снимает воспаление и раздражение. </p> <p> Для линий БАД и «Здоровое питание» </i>Оказывает выраженное антиоксидантное действие, предупреждает старение организма, нормализует гормональную деятельность и у женщин и у мужчин. </p>  <br><b> Фолиевая кислота (витамин B 9) </b> Может применяться при беременности, в период ускоренного роста, анемиях, бесплодии.  <br><b> Кальций </b> Применяется при аллергии, остеопорозе, недостаточности кальция.  <br><b> Магний </b> Применяется при гипертонии, повышенной возбудимости, судорогах, заболеваниях сердечно-сосудистой системы.  <br><b> Витамин C </b> Имеет непосредственное отношение к укреплению защитных сил организма, повышает жизненный тонус, нормализует проницаемость сосудов.<br> <br> Защищает от свободных радикалов, сильный антиоксидант.<br> Для линии БАД Участвует в синтезе коллагена, стероидных гормонов и катехоламинов, укрепляет сосуды.<br> <br>  <hr/> ;27ca4f6d2d58a6bfe7524b56bf8755cc.png;Линия БАД «В здоровом теле – здоровый дух!»
«Зелёный чай с мятой перечной» в таблетках; <p> Универсальный антиоксидант, содержащий экстракт зелёного чая и перечной мяты, селеновые дрожжи, витамины С+Е, бета-каротин, фруктозу. </p> <p> Укрепляет сосуды, улучшает кровообращение, повышает защитные силы организма и иммунитет, снижает уровень вредных липидов. Благоприятно действует на эндокринную систему, печень, кожу, предупреждает преждевременное старение. </p> <p> Противопоказания: индивидуальная непереносимость компонентов продукта, беременность, лактация. </p> <p> Арт. S 08, емк. 169,8 г / 120 таблеток </p>  Принимать взрослым и детям старше 14 лет по 1 таблетке 2-3 раза в день после еды – рассосать или разжевать.  <br><b> Чай зеленый </b> Применяется для профилактики атеросклероза и онкогенеза, в качестве антиоксиданта, при гипертонии,как общетонизирующее средство  <br><b> Витамин E </b> <p> Укрепляет мембраны клеток, замедляет старение кожи, стимулирует кожное дыхание и кровообращение, увлажняет и питает кожу, снимает воспаление и раздражение. </p> <p> Для линий БАД и «Здоровое питание» </i>Оказывает выраженное антиоксидантное действие, предупреждает старение организма, нормализует гормональную деятельность и у женщин и у мужчин. </p>  <br><b> Витамин C </b> Имеет непосредственное отношение к укреплению защитных сил организма, повышает жизненный тонус, нормализует проницаемость сосудов.<br> <br> Защищает от свободных радикалов, сильный антиоксидант.<br> Для линии БАД Участвует в синтезе коллагена, стероидных гормонов и катехоламинов, укрепляет сосуды.<br> <br>  <br><b> Фруктоза </b> Употребление фруктозы не приводит к&nbsp,резкому повышению уровня сахара в&nbsp,крови, не высвобождает в кишечнике гормоны, стимулирующие выработку инсулина.<br> <br> Такой механизм работы делает ее доступной для употребления людям, болеющим диабетом.<br> <br> <br> Фруктоза является таким же пищевым веществом, как глюкоза и сахароза (сахар), но в отличие от них требует для своего усвоения небольшого количества инсулина.  <br><b> Бета-каротин </b> Защищает от свободных радикалов, повышает стрессоустойчивость, помогает организму быстрее адаптироваться в непривычных и сложных условиях.  <br><b> Мята перечная </b> Применяется как средство, возбуждающее аппетит, а также при функциональных расстройствах ЖКТ и печени, заболеваниях дыхательных путей, повышенной возбудимости, бессоннице, невротических состояниях, болях различной локализации, аллергических заболеваний кожи, атопическом дерматите.  <hr/> ;78323b9b9eaef8a1357595f7f8a06d41.png;Линия БАД «В здоровом теле – здоровый дух!»
Яблочный уксус в таблетках; Для поддержания обменных процессов, пищеварительной системы и очищения организма - на основе натурального яблочного уксуса с 10 витаминами, виноградным сахаром, молочной сывороткой.<br> <br> Эффективно очищает организм, выводя шлаки и расщепляя жиры, способствует снижению веса.<br> <br> Налаживает пищеварение, стимулируя выработку желудочного сока и синтез пищеварительных ферментов.<br> <br> Снижает уровень вредных липидов в крови, предупреждает поражение сосудов.<br> <br> Улучшает структуру кожи.<br> <br> Противопоказания: индивидуальная непереносимость компонентов продукта, беременность, лактация, сахарный диабет.<br> <br> Арт. S 09, емк. 75 г / 50 таблеток  6-8 таблеток в день принимать взрослым и детям старше 14 лет 14 дней, потом перейти на дозировку: 3-4 таблетки в день в течение нескольких месяцев.<br> <br> Таблетки рассосать во рту или разжевать после еды. <br> <br> Рекомендуемая суточная доза обеспечивает организм всеми необходимыми витаминами и микроэлементами.  <br><b> Яблочный уксус </b> Выводит шлаки, обеспечивая очищение организма и снижение веса, обязательное дополнение к антицеллюлитной программе, налаживает пищеварение (особенно при запорах), способствуют секреции желудочного сока, нормализует кислотность, препятствует распространению бактерий гниения в кишечнике, стимулирует работу почек, профилактика остеопороза, нормализует венозное кровообращение, благоприятно воздействует на кожу, помогает от воспаления и боли в горле, улучшает общее самочувствие, тонизирует.  <br><b> Витамин В 1 </b> Применяется по уходу за волосами и ногтями, а также жирной и проблемной кожей.<br> <br> Применяется при невритах, радикулите, невралгии, полинейропатии, энцефалопатии, периферическом параличе, ишемической болезни сердца, гипотиреозе (принимает участие в синтезе гормонов щитовидной железы), язвенной болезни желудка и 12-перстной кишки, заболеваниях печени.  <br><b> Витамин В 2 </b> Улучшает обменные процессы в коже, восстанавливая ее структуру. <br> B2 необходим для обновления и роста тканей, он благотворно влияет на нервную систему, печень и слизистые оболочки.<br>  <br><b> Витамин E </b> <p> Укрепляет мембраны клеток, замедляет старение кожи, стимулирует кожное дыхание и кровообращение, увлажняет и питает кожу, снимает воспаление и раздражение. </p> <p> Для линий БАД и «Здоровое питание» </i>Оказывает выраженное антиоксидантное действие, предупреждает старение организма, нормализует гормональную деятельность и у женщин и у мужчин. </p>  <br><b> Витамин C </b> Имеет непосредственное отношение к укреплению защитных сил организма, повышает жизненный тонус, нормализует проницаемость сосудов.<br> <br> Защищает от свободных радикалов, сильный антиоксидант.<br> Для линии БАД Участвует в синтезе коллагена, стероидных гормонов и катехоламинов, укрепляет сосуды.<br> <br>  <br><b> Витамин B 6 </b> <br> Предупреждает воспаление нервов и малокровие.  <br><b> Витамин B 12 (цианокобаламин) </b> Стимулирует синтез нуклеотидов.  <hr/> ;58bc0e4bf570b4151f6e1df5ca1e9cb3.png;Линия БАД «В здоровом теле – здоровый дух!»
«Сабаль» в капсулах; БАД на основе масляного экстракта плодов пальмы сабаль - для поддержания функционального состояния репродуктивной системы у мужчин.<br> <br> Масло плодов сабаль благоприятно действует на простату, предупреждая ее возрастные изменения.<br> <br> Снижает риск развития атеросклероза, простатита, недержания мочи.<br> <br> Противопоказания: индивидуальная непереносимость компонентов продукта, беременность, лактация.<br> <br> Арт. S 10, емк.75 г / 60 капсул  Принимать взрослым от 1 до 3-х капсул 3 раза в день перед едой или во время еды, запивая жидкостью.<br> <br> Курс - 1 месяц. При необходимости курс повторить.&nbsp,Можно применять длительное время.<br> <br> Совместим с антибиотиками, уросептиками.<br> <br> Перед применением проконсультироваться с врачом.  <br><b> Сабаль </b> Применяют при заболеваниях мочевого пузыря и предстательной железы (простатит, аденома I-II стадии), задержке мочи, а также как средство профилактики атеросклероза.  <br><b> Пальмовое масло </b> Прекрасно увлажняет кожу, активизирует липидный обмен в коже, тонизирует и смягчает кожу.<br> <br> <br> Сильный антиоксидант.  <hr/> ;a7ed56d79fcc4f389b7343b4a6e5c7a6.png;Линия БАД «В здоровом теле – здоровый дух!»
«Виварутинон плюс» в капсулах; БАД для укрепления стенок капилляров, нормализации их проницаемости и профилактики венозной недостаточности. <br> <br> Активным ингредиентом является экстракт софоры японской, содержащий биофлавоноид рутин, который уменьшает проницаемость и повышает прочность капилляров.<br> <br> Применяется при Р-гиповитаминозе, сосудистых нарушениях, связанных с повышенной проницаемостью и ломкостью капилляров.<br> <br> Противопоказания: беременность, лактация, индивидуальная непереносимость компонентов продукта. <br> <br> Арт. S 11, емк. 24 г / 60 капсул  Принимать взрослым по 1 капсуле 2-3 раза в день перед или во время еды. Курс 1 месяц.<br> <br> Перед применением следует проконсультироваться с врачом.  <br><b> Масло рапсовое рафинированное </b> Является источником незаменимых жирных кислот (омега 3-6).  <br><b> Софора японская </b> Отеки и симптомы (усталость, припухлость, тяжесть и боль в ногах, судороги, парестезии), связанные с хронической венозной недостаточностью, постфлебитический синдром, трофические нарушения, варикозный дерматит и варикозные язвы, в качестве вспомогательного лечения - при склеротерапии и удалении варикозных узлов, при ретинопатии у больных сахарным диабетом, артериальной гипертонией и атеросклерозом, симптомы геморроя (боль, экссудация, зуд и кровотечение) и их осложнения, профилактика и лечение реакций на лучевую терапию со стороны сосудов и слизистых оболочек.  <br><b> Лецитин </b> Эмульгатор.  <br><b> Масло соевых бобов </b> Предупреждает процессы повышенного ороговения клеток, способствует заживлению кожи при псориазе и других аллергических дерматозах.<br> <br> <br> Полезно при заболевании почек, нервной системы, повышает иммунитет, улучшает работу кишечника, являясь мощным антихолестериновым фактором, предупреждает развитие атеросклероза.  <hr/> ;333c0438d32869fc1ddd08bf2c7ff7e4.png;Линия БАД «В здоровом теле – здоровый дух!»
